Genome	EHI01384	EHI01307	EHI01308	EHI01309	EHI01296	EHI01289	EHI01318	EHI01303	EHI01280	EHI01294	EHI01287	EHI01302	EHI01319	EHI01311	EHI01299	EHI01327	EHI01290	EHI01312	EHI01291	EHI01298	EHI01306	EHI01315	EHI01385	EHI01283	EHI01383	EHI01288	EHI01382	EHI01313	EHI01284	EHI01281	EHI01285	EHI01320	EHI01323	EHI01301	EHI01304	EHI01314	EHI01381	EHI01316	EHI01300	EHI01329	EHI01324	EHI01295	EHI01330	EHI01292	EHI01286	EHI01325	EHI01297	EHI01332	EHI01317	EHI01331	EHI01310	EHI01322	EHI01282	EHI01321	EHI01326	EHI01305	EHI01293	EHI01328
EHA01902_bin.12	32207	189	1754	6707	3590	202297	309	19328	33992	300	1197	1317	559	1074	2049	645	44111	94981	2292	2442	14060	85261	65846	3869	520	99	202280	261	98761	6326	474	632067	19092	287	6824	5656	6211	200	4935	171	2040	202	390106	1255	182	5840	1018	13301	593	160	54	5461	1219	782	395	343	275	600
EHA01902_bin.17	2774	1523	43068	40	2682	16138	650	1848	19758	1346	3547	397	1179	1433	222	836	4584	44	332	1367	43215	302	593	2446	1909	132	21071	1250	61628	1628	14893	1181	364	1024	13255	2216	901	823	1222	1418	927	463	707	925	310	6765	715	1410	1795	2528	183	1007	688	18961	2386	2000	156	586
EHA01902_bin.20	2150	14375	68857	1355	200321	4240	606	5843	10762	42813	234	151058	3107	10311	800	1748	203613	81	2289	1371	4375	522	2182	76987	2533	510	3969	20413	279697	9826	3856	5950	1481	746	1313	32403	2852	6015	4084	859	1013	275	1073	700163	879	11416	275	981	249202	9928	14122	871	899	106810	526	2842	8007	751
EHA01902_bin.25	13900	9926	91260	506	3524	780	17287	74227	5308	19776	942	1407	4783	2872	888	5715	166336	2152	2379	1148	1591	1345	1410	27310	1600	276	1581	36259	112104	1138	95712	1904	928	58989	511	5381	2226	19716	17509	1103	1571	666	965	215446	468	27249	16918	16172	4329	542	465	2099	4735	24526	13860	25698	186	719
EHA01902_bin.3	1059	3134	5041	2731	2330	12294	643	3582	39880	2631	6185	1870	4985	5498	1540	10631	56871	7007	1615	3643	1813	49478	13745	2280	11506	3983	79584	1289	32619	4623	25632	4766	2858	1322	33408	48284	121806	1447	354	1869	1975	1891	4609	2716	13063	735	1274	1476	1034	2620	568	2126	1333	14690	2454	2288	451	600
EHA01902_bin.4	3321	1969	3011	3612	2396	1493	2410	5182	2269	1727	726	3206	967	5055	2380	3460	1023	3614	2652	11699	6768	7449	3223	4885	4859	1250	643	5021	542847	3749	1765	3619	4045	3814	691	1325	661	2264	3234	4854	4038	2817	1438	3499	3073	1644	3418	6459	1552	3524	3214	5664	3413	14374	4476	2695	750	4852
EHA01903_bin.11	568	269	430	959	331	471	220	515	10172	6941	731	769	42377	3300	565	426	2988	22872	38	486	1520	1097	1649	336	1144	323	7601	4975	82	1338	156212	1797	3057	1460	129	10237	1858	3165	321	25867	944	170	514	2702	341	2569	1791	659	35550	238	959	3818	2041	1548	563	1042	6158	918
EHA01903_bin.1	61064	37483	11718	720	125875	2849	6413	788	33951	3583	1288	3856	3109	16058	97849	41560	34577	5635	11009	3896	3741	3108	4670	61518	7704	7538	6341	51411	57516	5111	354835	7298	1392	6255	1533	95520	5802	26988	30815	15929	1592	1842	1757	7877	1421	167306	1310	5849	9631	1118	868	1837	77189	122296	99559	3617	329	1794
EHA01903_bin.28	7451	4451	852	3930	7365	15885	1729	568	53261	3173	7143	2569	4774	6113	11467	13627	75944	12948	4531	3853	188	52914	16496	10765	18082	4921	98014	2550	16385	5856	52308	1829	2955	1739	42202	60296	115624	2084	36	8262	10058	18260	2950	1522	23667	652	753	4659	1332	3815	13640	4413	1965	19022	4440	8092	655	424
EHA01903_bin.32	48249	2422	61554	2301	4746	12841	6971	19367	39921	7221	7918	5200	69895	90793	7043	7096	41918	14525	7783	8655	83380	6423	9015	10380	72468	1309	69790	10228	38243	49375	206938	49835	4368	14206	13112	19349	10868	10131	16257	2701	7985	1614	5469	74838	1270	51122	8872	6052	81112	5837	3063	11072	6091	56957	7240	42476	5189	16222
EHA01903_bin.38	151638	55241	167360	198482	83999	134179	76896	68231	208283	55839	137841	116291	93304	14751	202132	132768	123380	115646	160768	149131	182033	17335	361287	118848	339810	61704	101499	160834	93536	81567	343390	47112	125213	130902	105447	147052	70199	51216	219977	187552	78000	78161	15537	356686	77084	85702	91748	142817	118540	33832	221932	355389	144594	285177	85827	86932	82586	139589
EHA01903_bin.39	37388	6722	30724	11995	9952	11003	12838	12572	33289	16047	28422	9403	23610	64363	14712	12703	19380	22789	10080	26090	40523	22805	26969	17781	49518	5739	29735	24467	9329	21858	114764	29153	18968	15732	10764	25279	28088	12800	11707	10002	17274	13162	15268	20020	7534	15879	19131	21347	46902	10524	11339	20775	17701	73339	14862	27910	2031	9300
EHA01903_bin.5	86314	2646	53009	38	6726	1398	16397	19714	45315	100573	1620	77	13256	1165	4617	3865	31435	452	6749	7194	1228	813	4041	36520	378	3269	2208	4087	35559	2133	195026	1096	120	474	2343	5046	2132	19598	28695	127	6533	52	1631	12019	116	41644	10746	11273	17869	2918	40	327	14260	31680	38881	25173	3660	234
EHA01903_bin.7	5449	10882	7092	98694	33880	39528	26030	14661	23979	43260	7651	210579	20362	176189	50283	40442	15297	2741	9868	71395	10831	55029	87018	37987	105400	21584	31012	63222	946	46111	298397	71750	63318	63841	13093	46456	202086	23940	9120	24646	107830	53738	27155	106607	15516	72976	76618	48078	15815	42718	65468	34424	56835	110383	46262	17704	5543	70133
EHA01904_bin.12	224585	99945	352112	157258	191872	240479	153619	77521	319875	108705	166919	173598	230665	46768	271130	231335	162048	53	162703	216478	616307	22365	279521	240690	404587	56648	195165	232923	171862	189213	170756	68195	185834	163552	181309	260731	28743	56114	316559	213485	189128	134330	34557	518086	102676	137036	140742	279533	140212	47844	27066	369029	216934	501885	182233	235277	254263	208049
EHA01904_bin.15	143891	2412	12606	650	9888	33743	28097	1649	115477	22342	52939	1876	2831	4928	6733	20999	7145	436	905	39071	82428	6770	1267	9210	49220	1525	8598	10834	3672	10041	37268	8888	5031	6490	12016	1510	4032	12385	84364	1041	19619	429	37861	1642	3248	26202	25713	39594	5538	26635	773	1289	68366	59514	18482	19770	850	4527
EHA01904_bin.16	343	16118	234	15046	11534	8373	371	235	49691	12328	49893	10045	2381	877	7525	55626	20724	32467	299	16739	0	20916	18893	8655	4657	19019	36250	4871	4650	1670	5685	107	11845	5753	14750	16442	38488	6821	1	10771	9718	1301	17823	82	72569	30	1202	1267	114	13969	2331	11441	6339	73149	11689	877	174	294
EHA01904_bin.17	55455	4059	9142	1326	1267	257	1096	168	1828	244	168038	1766	4190	4869	79	925	83	86787	1261	832	3757	57169	3885	60	3108	53	537	1975	4408	7130	280	77420	1684	5646	19	12161	1195	229	28355	1255	849	4355	2392	150	1119	537	2356	11164	4804	171	447	9335	310	8687	1189	2022	244	962
EHA01904_bin.18	3996	2624	1820	165904	6621	36728	23677	260	93571	20445	169548	19375	6289	420807	36020	13378	7770	1077609	1407	52036	3058	211408	380760	6972	235407	43423	12966	26784	2413	52236	3950	121521	23384	28618	7279	7757	1356568	58534	11766	13062	6863	4950	144586	2214	16678	8470	17489	13352	39329	4370	8575	512063	21767	52936	13320	63914	21554	25714
EHA01904_bin.22	52494	20290	82052	68159	39693	89928	25546	26602	97499	20806	91167	28170	33600	4624	52550	48974	41077	31433	77102	58996	172837	6892	134567	50747	57827	14453	46055	60804	29914	28087	69212	13084	40288	36493	70569	41133	21443	17102	126057	62736	26769	27114	8675	93265	39970	26700	30848	50185	37244	11797	33103	108986	53520	126948	31871	39920	44253	49079
EHA01904_bin.26	263793	19047	66556	49439	52138	37065	29573	34657	126555	16430	172280	36126	38584	7473	51475	66952	108019	46241	93220	72715	84372	51447	366147	49966	282837	9873	49776	47483	30894	27493	78498	64625	57639	40971	32611	43333	23284	20103	163062	41662	31928	23053	17546	298576	25658	48528	29896	68139	30323	8060	61202	77704	42508	80512	148041	31090	19943	32348
EHA01904_bin.2	5722	10183	6709	1742	2073	51226	8819	485	49954	69457	116806	481	2797	2588	4035	16314	908	45	915	13700	11613	4212	4311	9503	2268	15064	2406	12260	2405	4110	1363	2339	13468	9969	5611	5092	716	78460	6249	7641	9726	251	134562	739	8919	1389	7821	8290	3248	2653	5873	20758	2487	123986	8051	1357	1482	8246
EHA01904_bin.7	341395	14788	539787	93900	80527	176725	74588	36266	262302	32686	138022	233113	143693	858291	74340	128266	101606	408380	497593	117480	1287711	36325	696308	70957	1091439	25627	101434	94508	251522	623990	111562	656347	136319	87696	109450	289342	99515	38112	353114	269016	109974	161707	97045	231574	25662	123955	126097	143585	254053	45758	70673	311719	78694	592843	95493	456771	128988	240465
EHA01904_bin.9	2591	27	38	90	83	4620	39	17	896	73	2727234	10	22	5278	205	75	35	104	78	171	545	5233	721	45	1547	16	133	43	80	203	35	3544	346	108	17	59	490	18	93	31	72	46	10904	90	26	100	46	70	37	36	21	96	79	111	62	93	36	31
EHA01905_bin.21	1259	2	17	119	122	381250	8	141	12918	16	850	66	0	12	49250	16	358	5548	40	178	516	22237	992719	104	6	6	3720	10	119	40	4	7519	86	26	3807	14	180	8	24	0	29	5	4608	35	0	59	62	63	9	2	11	200	61	37	31	8	1125	21
EHA01905_bin.3	1355	7790	575	9837	4814	31711	1659	493	47460	6991	10232	5621	19165	2318	2909	21023	52837	8922	740	24056	4	83240	29189	5234	11840	19375	85966	7685	12154	8708	25851	243	7169	5338	50554	47427	187475	5625	20	2959	9590	2942	45557	1321	16295	141	21305	4991	1631	11433	2389	2422	3075	33532	7769	4330	2561	12819
EHA01905_bin.8	10260	5497	9234	2575	5800	48301	4652	2888	47610	6869	7456	11894	10950	18080	3222	5732	10445	6595	2049	11026	53019	7241	16659	11333	35811	2738	27591	10789	6255	6920	20590	19019	7085	17187	8192	8289	27245	5591	14535	11679	6514	9408	17348	17907	4137	18372	11690	8829	14782	8926	5542	8679	6496	36230	7823	25372	1272	11540
EHA01905_bin.9	12522	1668	10321	910	4403	49160	4464	7784	23018	1675	2218	6272	3935	21130	2960	4573	4898	6314	14112	5847	41463	2096	14515	6295	20551	1123	7965	9138	4482	20256	9236	47261	7576	6445	5821	7372	5681	3227	8971	4620	4107	9659	14149	45260	1326	15715	4088	8219	7103	2487	3656	5792	2536	20532	6267	11940	4957	7236
EHA01906_bin.10	48181	6280	40650	5561	8363	6188	8042	7909	69034	13789	12058	1249	44122	146739	9434	6797	46142	5970	3841	8943	71562	11545	6155	36068	42439	2147	21633	36012	8655	46854	161535	212135	14921	9548	9620	13410	7142	5947	18533	4517	7247	3884	12595	22070	1832	12518	19564	15477	53255	7480	5421	11952	13420	56155	13743	41250	1936	7191
EHA01906_bin.11	20388	18298	168205	2294	106378	11621	10708	80725	29617	26038	699	19393	9586	17848	15661	5443	243239	139	12332	27447	25160	757	8348	193660	13092	761	9685	8108	133539	25893	125809	31520	4719	2226	4973	48295	3437	5861	12950	1582	13690	1023	2524	290279	2180	161594	1448	10945	47913	3301	13405	2919	13288	27813	15440	19852	8939	11046
EHA01906_bin.12	14687	1735	18439	1783	2205	3024	2105	33650	99372	84283	3453	1963	19246	7401	2377	2706	875381	6907	2135	4263	6755	4370	4606	6153	6540	1061	4749	7076	81976	4012	62224	7136	2248	5839	8541	3137	12739	9234	4169	1958	2827	1572	3256	13766	741	8106	4859	2352	50902	9023	946	6745	3114	19534	9634	7361	526	2075
EHA01906_bin.15	47982	2078	26963	862	6952	11437	10126	13640	100024	3519	3027	1492	33574	11506	1858	2637	398042	46446	10105	9061	116054	5982	70195	6656	12251	541	19032	11395	22779	12647	124130	28963	2878	5731	13074	10761	10128	3282	21486	2439	2668	705	4251	26381	660	27711	6242	11275	119809	4962	1328	3590	3525	13395	17672	33731	546	1958
EHA01906_bin.24	3664	572	6184	645	824	3577	2574	17249	12393	7200	799	812	5253	8318	374	179	45638	15	2755	1345	3198	3362	6911	1055	3967	429	8827	1167	6264	4332	16708	24759	356	446	2365	8315	4066	1747	1983	453	991	104	541	26568	365	14840	1863	1367	14214	292	375	494	1278	2662	1486	8449	1302	411
EHA01906_bin.28	141475	45194	127470	143885	74453	91544	114389	144819	159091	46672	140592	94214	84511	28495	165844	120104	260233	80328	110103	144567	204649	14925	370473	101823	302385	41776	107270	151943	75530	89235	226883	59405	125476	100104	72174	126892	49341	47423	164332	128016	61937	55182	18231	319461	56474	115949	103526	223512	95582	26427	147313	231502	149010	256154	100241	106279	62457	94300
EHA01906_bin.29	16525	2442	24011	5103	5225	15037	15550	5384	39028	11668	12194	4698	16324	36861	6059	4998	58828	37812	6103	10393	56954	9468	24703	8626	15454	4467	48500	17106	9564	13806	42828	39979	7604	10070	6508	10821	24824	9663	8009	5872	7778	6602	10731	13275	3070	5107	10102	8112	33313	3603	1906	18313	9678	33258	6778	34618	1547	3142
EHA01906_bin.2	14139	1569	7100	19670	4597	4447	3017	2552	25772	4419	3534	1260	6171	8833	4694	4236	23800	23	7788	15552	32768	3239	46126	8205	36037	1563	3300	8714	5931	7000	12784	4725	5811	5025	7851	6265	13255	3106	7299	2960	5752	1649	4343	14381	1872	3443	8505	4518	3710	3622	2001	6493	5462	47059	9715	8524	1897	2860
EHA01906_bin.9	3612	610	481	0	6160	671	304	839	1473	437	412	691	773	672	217	520	82987	0	10	1092	6194	194	78	9166	949	119	1455	1162	5233	948	760	392	344	1215	1280	267	389	568	980	2209	519	748	1045	601	581	16327	997	907	467	867	401	1677	864	4248	827	1724	24	714
EHA01907_bin.12	363172	2038	8264	5515	16848	5476	2107	11036	34567	1300	18122	2624	3565	948	3540	11552	2864	23056	72862	24725	48861	19992	134670	2955	141587	582	4900	2965	4466	1849	5506	34241	15430	3757	2129	15790	3360	2270	5217	2454	13394	2310	52648	51663	1861	47283	6269	6363	3636	724	2256	10864	7344	5667	2721	6853	2542	2043
EHA01907_bin.13	108845	20606	310938	76855	78914	198034	25101	13268	350114	18639	173436	27403	95704	6819	40513	38660	90946	10011	267473	60537	410596	13934	297029	77392	36158	14339	162244	60772	85336	77660	105295	11588	24211	24487	233567	69549	41514	13892	506754	54780	28182	21795	20615	113604	59166	71901	25995	48363	64525	11626	11942	68195	62896	207769	38598	135055	119621	53801
EHA01907_bin.14	26813	934	10308	3865	4883	3658	2372	9211	23946	1508	4393	4083	3403	7544	4340	21976	4187	3006	44680	11905	115901	3689	75074	4168	65769	1826	3980	5944	10381	6227	8749	13052	53769	3929	4197	16575	10863	2057	7405	2412	15579	2089	2592	54155	1791	16139	6857	4752	4419	9338	3040	5861	17090	12178	5184	5995	2684	1366
EHA01907_bin.1	162409	27816	256918	47563	66943	141107	45049	18632	246446	47534	24547	70300	732170	177401	68914	75319	64859	991	671330	107637	198158	41963	146615	92235	174989	28951	962680	60545	844831	340477	144003	424990	123379	54474	71433	357798	49762	23955	223963	39139	47562	32222	66014	37678	55448	70895	93683	64323	291202	39132	34909	67791	60551	167502	41037	400913	115080	49891
EHA01907_bin.7	291	33766	2388	348	480554	217	62960	129	222801	21119	148	1232	1261	317118	939015	510	78947	23	337889	1142	0	1322	7005	893552	2101	470	162	145083	3083	21973	92679	4445	2109	35589	30009	113760	4434	37400	312	540553	800935	86357	1201	59	567713	4778	8903	120872	35411	5246	1308318	137839	9112	125168	150163	596327	1681	34377
EHA01907_bin.8	2410400	154895	3142720	270191	244370	564470	179297	117708	5961998	179064	85683	231799	1868075	5873028	318158	237977	409253	1870	5426442	449411	4049785	212548	936110	378052	5136249	92943	2180997	234776	1134840	6719185	478505	9285746	390714	228314	633128	6303990	1046220	106296	2943928	203678	267700	158308	310369	245203	187444	327423	103400	254810	1241352	142330	174151	317119	279156	744395	175738	1490215	2497743	215904
EHA01908_bin.14	378	663	2627	181	835	6849	522	4121	1732	909	55	911	3376	178	508	459	818	6	176	757	98970	1057	6189	1565	3691	39	5252	932	37186	1609	6678	3181	318	256	3888	1466	363	136	400	207	180	30	278	351666	91	1243	453	744	35690	747	992	193	593	1727	520	1695	2377	522
EHA01908_bin.16	178464	83002	253531	344514	160068	146773	110404	86945	186092	82046	190906	125117	103773	19143	295365	219177	134066	187138	184766	223881	224707	20679	350380	269510	327326	94708	102149	234389	98742	114231	339340	62455	205058	214479	103621	228056	82929	76452	254580	258421	151146	147321	15673	904531	99170	121366	180803	186809	151054	47446	185423	576979	195571	457124	187924	106797	91183	183984
EHA01908_bin.17	6660	3080	5208	2109	4367	22643	4278	6484	26276	7174	8090	24921	7805	15206	3851	6293	14833	42421	1057	11128	12925	19027	23192	5658	71520	1299	24487	8950	4351	13334	30803	9422	4841	7735	8780	6439	38146	4392	4577	1906	20845	2962	12014	891850	1594	22261	7814	5417	10731	16534	32253	4998	6803	25604	6356	7682	953	7820
EHA01908_bin.19	4160	715	1388	275	2072	3229	1302	8375	9425	3520	478	1200	3501	1636	1196	783	3825	1003	3895	2734	5894	6483	1383	3219	1288	427	1713	1847	7736	1767	6823	2214	1021	697	2144	7000	11455	1801	1086	1139	1662	490	1381	186116	377	10005	717	1040	62337	687	194	718	1275	13198	8554	2696	2210	916
EHA01908_bin.20	24459	9784	44281	373	41552	1342	2531	25544	58875	3008	928	401	5243	2347	346	423	102612	673	3038	823	1295	1170	1636	54913	2324	131	738	11342	35048	850	44045	3537	428	639	947	1038	1301	443	11691	420	1528	223	4755	143621	192	87081	785	2619	26178	1126	256	827	540	47433	39777	12173	1112	459
EHA01908_bin.22	8318	383	41845	87	9310	2897	3780	118214	152945	275	42	214	31906	143	547	612	40440	122	1994	122	1105	27	91	100727	510	83	76	18992	88504	2523	174727	9129	580	266	31335	26324	94	501	2068	181	3202	81	1413	869181	50	165897	125	498	46558	11352	10	91	450	7458	41796	22314	5715	314
EHA01908_bin.23	1078	276	345	4	519	299	0	65	1576	16237	7431	79	67	64	358	311	6312	0	1	51	68269	69180	32745	562	1434	1757	46340	12	53	3183	1711	5655	81	15362	234	5073	8932	73	76	61	9	2	637	230498	13	258	10	0	90	138	48	5	34	188	162	30237	144	70
EHA01908_bin.24	763	448	5198	192	1620	619	253	1104	1057	297	52	1611	384	226	474	1973	71061	10	503	565	1116	235	493	10171	477	131	744	765	126577	769	1208	1904	335	139	470	1676	53	286	433	121	579	39	276	183910	123	66101	43	400	47297	2268	250	206	1084	2767	333	368	411	268
EHA01908_bin.27	33087	2259	7672	9673	4656	5418	3918	41576	15778	2161	5293	3380	8564	2865	6355	4498	4619	315	31079	8775	26608	1386	24584	7896	23179	2539	3405	5889	73714	4788	9351	3276	7435	5829	5286	21790	5568	2665	9585	5601	5150	3730	1665	97939	4464	66736	6165	8641	4320	1541	1512	11330	5014	11609	6519	7207	7430	6125
EHA01908_bin.2	19417	343	111148	11	14068	43	9220	16309	20087	1402	62	17	3393	18	44	27	48851	29	5791	43	113	52	88	44111	37	41	141	90	958248	68	22131	61	14	35	28	250	85	113	1082	27	103	6	43	143821	14	482	58	7416	48171	19	20	90	83	361	137	418	76	42
EHA01908_bin.31	11906	8768	22107	18748	21736	11987	21805	7133	23287	12637	10733	33770	36509	7278	24134	27049	22557	11	19947	36703	30266	3271	55056	13492	19816	5863	12549	20309	21940	36079	51833	18582	21694	18135	6710	12872	8373	12021	54096	36683	12217	28822	8111	50256	32965	14612	34858	24363	47458	13453	21935	143513	15841	47256	16178	19191	47945	48535
EHA01908_bin.32	1112	628	63738	825	23397	2088	1269	5230	1420	1626	191	1662	2217	338	1253	1886	205832	4	1063	2962	1974	325	1122	13718	279	264	903	2406	315950	970	37504	2924	1231	650	12283	66900	197	376	740	581	1016	356	536	752252	547	104135	368	1578	117381	2668	5717	1068	2494	5549	1673	1710	21810	1070
EHA01908_bin.41	32099	3096	8430	5415	5386	13027	6996	8756	65624	4556	7913	1244	6190	31465	6565	8480	4689	41	9652	11403	29140	4823	56203	14254	180936	3697	6475	17493	2716	11663	16519	11544	6250	7153	18354	10310	70116	3947	20632	7763	4338	2750	11864	128721	4505	7927	14995	8886	7149	6428	2977	14520	6305	26894	9007	20671	4283	3359
EHA01908_bin.42	2638	537	4714	803	946	3627	3046	13200	13605	9812	579	2021	3374	7222	462	276	14430	34	2664	1728	2558	2150	6728	884	3545	579	7554	1071	6170	4076	12435	31326	774	687	2073	6793	3221	1590	1605	570	1084	169	534	61317	233	12819	4850	1342	13507	314	484	528	1029	3452	1669	7039	1431	614
EHA01908_bin.43	882	185	1518	123	594	1630	1988	11226	6566	6996	103	2978	2036	1388	345	200	6400	3	2235	1896	841	546	3014	559	983	330	2899	461	6345	2910	5279	31376	734	525	998	4615	1368	1059	559	189	1063	112	304	56654	51	7946	8881	858	7452	203	13	306	646	3187	1026	2416	1186	749
EHA01908_bin.4	278	2089	6892	0	2757	1788	374	11652	2993	1103	114	483	334	424	114	419	14388	0	257	866	4849	305	41	3346	1347	14	15892	9668	1732	102	25116	138	137	351	1040	2473	144	401	105	38	445	18	181	158122	9	35886	1016	443	3106	1063	52	62	189	4886	1860	112	11	188
EHA01908_bin.5	40008	5011	19679	1318	13567	27252	15954	35265	96106	8998	4593	16269	7068	57634	7812	9823	22903	833	37062	20151	123160	18318	6234	25752	2262	3819	42282	37436	9647	84362	47342	49765	28720	25465	22569	10666	25816	11115	22140	12499	6612	32574	15726	636487	5255	36372	12481	25982	15141	8570	13944	11969	6169	32567	17161	30556	19680	20518
EHA01908_bin.8	392	1257	1895	119	1862	21286	843	11066	6958	3699	120	318	2195	274	109	117	31332	176	1065	183	1139	115	272	3524	506	123	13140	1248	10695	491	16044	1672	151	438	2372	14865	235	133	199	567	172	129	353	105200	117	29437	679	219	9926	403	128	301	224	12554	343	1908	26	296
EHA01908_bin.9	6	57	2417	15	16	201	0	4	1088	1125	58	30	76	23	26	513	41	0	9	302	49	506	140	50	0	542	52	2018	5	127	347	24	26663	14	91	30	1171	42	11	0	54	0	224	25522	388	11	56	3	16	21	409	3	1096	902	72	31	71	290
EHA01909_bin.12	30475	64067	31347	128065	68604	107709	65192	7173	43900	58089	26008	55275	754545	9588	138158	105804	134630	379	10302	172127	1073992	104457	321635	126799	969579	45538	230707	181227	19193	372553	696441	467610	187504	122856	37062	60233	75649	40037	75010	114368	93313	86596	75494	52229	90902	80161	83511	108220	122341	139462	44360	163236	56305	234890	68748	143972	388885	81354
EHA01909_bin.13	13826	3041	6886	1980	4578	3077	5011	7871	16837	2767	2150	1725	5901	14150	4622	3437	2546	140	5596	5675	11540	4414	16575	6465	19611	1416	4132	6154	7448	16729	7573	59915	3188	3759	3553	9715	11652	2057	18000	4287	3423	2919	2866	11051	2241	3594	6239	5790	11317	2099	1976	5137	4453	15800	5378	6703	17101	2167
EHA01909_bin.18	414601	16989	52496	45592	30677	63877	30315	1951383	100600	16744	56115	33878	47780	20567	49889	37583	46747	14762	743631	40864	110119	7258	177677	37612	125336	10103	48999	55068	243061	89536	79362	460700	35911	35785	45056	136098	22505	14350	97669	45728	22735	22071	41831	160270	29815	30894	24474	63471	81758	8485	51766	90001	41241	88885	28507	36809	194087	35566
EHA01910_bin.13	72267	30353	81981	112888	40968	60025	36393	29196	94661	32378	67253	45337	42949	7255	89090	82021	50211	53994	68636	87040	77323	10576	165788	60229	114052	26371	67729	85619	38315	35095	117144	19379	67980	64937	48423	63055	32816	26428	146042	98869	40398	45042	6891	170585	35692	41155	46629	64239	51040	17807	67096	198077	83745	171680	44049	42134	34835	59276
EHA01910_bin.16	21541	2559	5364	6330	6801	7784	5434	4646	36046	3824	7658	2087	4956	12155	5565	6042	3257	2729	7785	10798	20429	5086	32138	8213	63093	3193	4518	13839	3424	9338	11493	16423	6035	7496	9250	9818	28254	3283	30927	6428	4482	3155	5906	31715	3845	6604	14060	7399	5050	5331	3468	12178	5340	21622	8061	14415	2821	3990
EHA01910_bin.17	7559	4272	34949	12085	10453	6927	9182	11036	19485	5999	4900	10411	13196	17811	25255	11217	12008	24	9380	18569	39318	648	77545	7527	39662	4582	7866	10602	24039	37379	30285	9782	12605	6408	4868	30161	4646	5306	29490	18404	6088	7545	5394	42658	14828	14072	8914	11249	29363	4268	4938	29566	12304	26727	8778	24761	13114	28660
EHA01910_bin.4	191	6	3	0	6	16	5	4	43	779	335	9	26	3	708	11	40	0	0	1	3842	3925	1546	57	7	37	2688	32	1	218	22429	103	875	86	10	258	6666	9	342464	0	270	0	45	1053	17	97	2471	41	6	0	2	15647	623	4	1939	176	726	0
EHA01910_bin.7	34698	6473	45247	14750	17022	17478	13855	16808	45456	6624	6508	22347	16271	66119	13134	16631	13549	21389	57249	24475	117712	4873	38248	20756	50488	5243	11839	30492	15416	64496	21996	42283	27287	19702	11363	24536	10901	10439	47988	23189	13447	30358	21839	103414	11390	22651	16800	24895	18613	7271	12520	33010	10765	55477	18516	42662	11380	27933
EHA01911_bin.10	191783	26913	110176	4895	83774	204258	49987	80049	205054	79518	2614	13025	80345	66947	41061	31428	45755	65	34998	125333	29321	4597	177035	108013	36715	3716	59140	92627	102960	163773	406803	261996	24568	19655	49063	82125	23576	10149	85167	19268	59370	3370	25652	49537	4387	169672	19802	83666	31370	53432	26893	6894	18660	218358	103942	291198	37533	64091
EHA01911_bin.11	29266	7358	4176	418	25258	18835	33067	82533	56310	6505	2963	30888	2690	28100	15241	16238	11580	652	16623	32623	93611	5359	2677	46037	823	6585	11423	83289	2653	40754	26830	23727	58146	50518	14412	3528	10224	20351	17521	17678	9060	78551	44436	118518	9428	30553	22984	57277	7651	12914	15567	16237	9533	33263	31433	22446	11062	37174
EHA01911_bin.14	2484	463	5870	394	674	3380	1666	29292	12648	5135	613	467	3992	6315	259	143	14257	26	2696	780	5950	2418	6928	797	2706	273	11253	664	6073	3953	12133	15506	334	377	1801	6691	5046	985	1261	251	612	87	441	16999	120	9474	1288	931	10981	270	250	220	836	1893	1060	6710	1025	198
EHA01911_bin.15	97904	8619	131656	55641	29410	48917	24999	76238	90738	10749	25900	58898	37333	191323	26211	44550	37292	100845	149242	44287	307598	10292	158840	33652	247961	10097	25461	41663	65395	145789	36957	148654	41296	31117	29316	85110	43220	17893	89619	86129	46914	48055	31411	122666	21651	34570	37024	49060	59943	15716	39483	85872	27933	194288	41864	104217	28946	61640
EHA01911_bin.1	757970	1451	42613	2690	3021	3169	2264	785419	45937	1986	4464	827	12193	44068	1727	2746	6743	2611	1128585	4211	93008	5600	22783	3127	42341	1138	11260	3470	993518	42795	6876	78292	3893	3357	4863	122660	11567	1271	19641	2085	2366	1232	40272	104355	1710	1318891	3529	2863	10771	1583	1703	5830	1798	7501	2343	8916	21468	1927
EHA01911_bin.9	115479	372	5890	794	1390	1777	1045	129717	13880	472	1970	167	12316	3022	735	932	1725	1081	12434	1973	3751	2191	7917	1242	15385	323	1276	1707	166277	2281	109895	7641	3455	1174	1791	9958	11227	1126	2998	797	1216	536	1911	239135	576	91159	1799	1373	1849	755	331	1711	959	4245	1256	2075	5224	451
EHA01912_bin.15	89215	34498	102198	122407	46236	114667	39887	44511	90537	34014	104009	49617	45760	8925	110637	81347	73067	85969	84432	88974	119383	8239	180277	77167	154835	33195	36296	90565	50221	42890	166732	34381	81830	77408	112956	97320	38345	28560	107539	111744	48190	51167	10950	231258	35554	49827	60827	71894	73431	22168	80995	203306	85363	161563	50312	44155	54667	67431
EHA01913_bin.16	9113	15599	128072	89254	2873	203	4699	4020	22805	6077	573	368	69088	745	6132	56550	42906	2	1307	24550	177	89	25439	26243	70	3398	77	67759	186541	114370	15302	215976	37167	9953	50	45437	62	11544	181360	93241	7900	36803	728	2896	42369	22164	13680	20526	33655	4504	3674	72692	14149	81052	20933	206832	23347	58904
