Genome	EHI01384	EHI01307	EHI01308	EHI01309	EHI01296	EHI01289	EHI01318	EHI01303	EHI01280	EHI01294	EHI01287	EHI01302	EHI01319	EHI01311	EHI01299	EHI01327	EHI01290	EHI01312	EHI01291	EHI01298	EHI01306	EHI01315	EHI01385	EHI01283	EHI01383	EHI01288	EHI01382	EHI01313	EHI01284	EHI01281	EHI01285	EHI01320	EHI01323	EHI01301	EHI01304	EHI01314	EHI01381	EHI01316	EHI01300	EHI01329	EHI01324	EHI01295	EHI01330	EHI01292	EHI01286	EHI01325	EHI01297	EHI01332	EHI01317	EHI01331	EHI01310	EHI01322	EHI01282	EHI01321	EHI01326	EHI01305	EHI01293	EHI01328
EHA01885_bin.19	0.93600255	0.9229239	0.9406323	0.9532549	0.9466577	0.9040332	0.943641	0.8375361	0.94006526	0.9285814	0.92585737	0.9063742	0.92481846	0.51949424	0.95930886	0.95099	0.88090926	0.6282399	0.91593736	0.95054436	0.8553769	0.51341724	0.9525959	0.94558793	0.8153535	0.8652501	0.7365772	0.95668316	0.883301	0.86721283	0.95230883	0.7956023	0.95404476	0.9740489	0.8698322	0.9329986	0.89993244	0.9418622	0.94665533	0.95895755	0.9528536	0.9378725	0.40323618	0.95051026	0.92172724	0.88345647	0.9193077	0.9503873	0.8986691	0.7876054	0.9975416	0.961029	0.93767905	0.95935565	0.9438821	0.9110515	0.7689375	0.94436425
EHA01885_bin.4	0.15741272	0.97470415	0.06776555	0.9944836	0.44465178	0.88998854	0.9835647	0.04235609	0.89997524	0.9884343	0.8369257	0.8728958	0.07210945	0.057717167	0.99570584	0.99698377	0.10067844	0.010104392	0.050903406	0.9861165	0.06414041	0.10807735	0.76035213	0.834341	0.04758774	0.9812316	0.07991328	0.9914865	0.07800794	0.06950411	0.06546999	0.077325776	0.9890751	0.98069113	0.7679986	0.070749834	0.03706811	0.92634785	0.7605837	0.92945546	0.9652666	0.8935229	0.8968054	0.05254747	0.9794517	0.232386	0.96640056	0.98805785	0.84373724	0.9856722	0.99789345	0.9769102	0.56750256	0.99561167	0.9913485	0.666316	0.06582202	0.9904501
EHA01885_bin.6	0.70230174	0.99496675	0.43234897	0.8469577	0.9890189	0.54677546	0.99617964	0.5386187	0.5188809	0.99594903	0.150864	0.99609077	0.49666587	0.33686814	0.995635	0.9945005	0.6064924	0.0068813246	0.14097357	0.99627626	0.046039436	0.46012202	0.6402375	0.9942817	0.39495376	0.9384973	0.8113197	0.9987508	0.6028208	0.6640118	0.79355186	0.68722427	0.9930975	0.9914884	0.4858945	0.5628265	0.17994957	0.9974053	0.5585406	0.96006125	0.9994126	0.8524087	0.6663712	0.58765036	0.8226741	0.8754215	0.9904452	0.99663645	0.47592968	0.9980873	0.99990106	0.8608146	0.9929793	0.9963015	0.99615103	0.7767676	0.5007007	0.9952687
EHA01886_bin.10	0.043172013	0.10138939	0.007628311	0.36354327	0.24489763	0.08239548	0.32972625	0.009159411	0.012093497	0.26115093	0.32272336	0.113894425	0.63048816	0.20276414	0.03327215	0.09725155	0.01671556	0.99948704	0.23449317	0.12980835	0.1823981	0.017435092	0.08812717	0.028064424	0.089105554	0.046897274	0.11394985	0.014465971	0.2437399	0.13123435	0.07769864	0.17215835	0.109538525	0.11741208	0.006193427	0.049452767	0.0027118467	0.1562601	0.22715297	0.41735247	0.06485685	0.048127696	0.022776688	0.09160666	0.04002562	0.051413707	0.16742595	0.13998483	0.6241478	0.037989907	0.038740817	0.84305644	0.05780218	0.22065522	0.20201062	0.40608203	0.0050137267	0.5870076
EHA01886_bin.11	0.025522979	0.046344317	0.013616033	0.02243478	0.119570866	0.87631756	0.037134167	0.027081242	0.16619623	0.07314856	0.12919119	0.8699955	0.02594418	0.07500516	0.03444951	0.048482332	0.055536814	0.99951774	0.042130463	0.07621542	0.090993896	0.029245004	0.93126833	0.07740546	0.12689279	0.027308213	0.03724894	0.06590426	0.018132638	0.020872105	0.05709765	0.021482754	0.019155294	0.06238125	0.19241337	0.048385218	0.9223249	0.045768615	0.010714708	0.0129064275	0.11775878	0.007298744	0.3782582	0.10228284	0.009775557	0.03129694	0.05463629	0.04045154	0.027791215	0.061332107	0.06934745	0.01339642	0.022504307	0.1155288	0.07794364	0.042049903	0.023471415	0.04681371
EHA01886_bin.13	0.46684527	0.11562235	0.545645	0.32866982	0.26306382	0.5655669	0.70110327	0.04707827	0.67628217	0.7909603	0.46928486	0.33591524	0.2435749	0.1505105	0.51034874	0.4285406	0.5268274	0.95524067	0.035238057	0.3207337	0.60366964	0.13283175	0.0803188	0.31755063	0.1629438	0.40957683	0.58223903	0.64870006	0.17419337	0.19424137	0.54781115	0.1332908	0.5469197	0.7040359	0.27626723	0.09896297	0.16184315	0.74545026	0.18070866	0.532461	0.29252458	0.49505198	0.124599695	0.34827638	0.14929707	0.12399934	0.51565665	0.50672424	0.44528607	0.19758636	0.110179186	0.7767533	0.48853666	0.79447633	0.29627582	0.77561325	0.038925655	0.26155505
EHA01886_bin.14	0.92347896	0.87982243	0.94429165	0.99344647	0.96860594	0.90743583	0.92658794	0.82584196	0.9285633	0.99199194	0.9158156	0.99906355	0.8647162	0.507097	0.9974357	0.9940206	0.8745336	0.9997824	0.92448384	0.960927	0.8625658	0.4515645	0.9784902	0.94121015	0.8246711	0.98722976	0.61568135	0.97278416	0.8588032	0.8598798	0.96973544	0.7089471	0.99720824	0.98571545	0.83709913	0.931846	0.8121246	0.9326304	0.95015466	0.9943071	0.9908346	0.92005444	0.43133372	0.9523895	0.922263	0.9527854	0.98191226	0.96601504	0.8842961	0.9947628	0.7751893	0.9973238	0.94562525	0.99734634	0.9742595	0.9465707	0.72593164	0.9914764
EHA01886_bin.16	0.23992793	0.15248202	0.108420484	0.08119263	0.09640269	0.027266541	0.046160176	0.036370452	0.12921791	0.011793292	0.34587342	0.07459408	0.077630885	0.07802676	0.01594721	0.0915626	0.004157894	0.9940963	0.103988916	0.08838516	0.12897678	0.34112045	0.15668401	0.002432337	0.14764518	0.0021431174	0.023131425	0.07254893	0.031281997	0.099236675	0.007809653	0.6597743	0.11999758	0.16622211	0.001702419	0.16799286	0.035118133	0.017792791	0.46410352	0.06475953	0.075817116	0.2084301	0.05057656	0.02545205	0.049929067	0.07511214	0.11220167	0.33315644	0.07664754	0.004820568	0.017214714	0.28308022	0.04256409	0.23717745	0.021929717	0.08641738	0.009535209	0.03906887
EHA01886_bin.18	0.5944596	0.2838534	0.0800199	0.12724072	0.2511092	0.53234076	0.49295846	0.050787505	0.4110288	0.50780237	0.44024226	0.1782107	0.43733123	0.15566361	0.42474115	0.46248472	0.22817129	0.99938804	0.07334465	0.69367296	0.8332432	0.16920237	0.17634927	0.529383	0.781957	0.13547432	0.33633766	0.5810817	0.08586863	0.3311929	0.20166396	0.40506873	0.56882715	0.7611646	0.10896043	0.07406719	0.10203698	0.5468356	0.71588254	0.48649427	0.59118325	0.21207638	0.24246739	0.11699222	0.24351582	0.766089	0.74559045	0.62991923	0.9227964	0.39999318	0.14538997	0.4156961	0.58916914	0.89228326	0.37311012	0.58114856	0.12754613	0.38867655
EHA01886_bin.1	0.034785107	0.7934587	0.013853801	0.72317046	0.6851163	0.2579789	0.03457523	0.011288712	0.6364615	0.7193122	0.52154434	0.6531054	0.06885411	0.04394949	0.54712385	0.95280164	0.31224102	0.9936879	0.01698008	0.77716666	0.000251902	0.19907317	0.39285612	0.60884386	0.1511183	0.8203284	0.24457797	0.42138597	0.17678428	0.062348574	0.19186446	0.01623542	0.7287789	0.48557678	0.35125026	0.31151494	0.35081327	0.5155019	0.00017404137	0.6264865	0.62435836	0.03960142	0.32095844	0.0009518393	0.90865386	0.0061253943	0.0021523477	0.06517095	0.014407177	0.72914124	0.24083339	0.6733699	0.52496403	0.9609673	0.7214939	0.030487416	0.004868848	0.00177894
EHA01886_bin.2	0.0053548156	0.0014506947	0.0010976202	0.6403032	0.026713172	0.0045299456	0.057061248	0.0011205701	0.002491823	0.0358706	0.002729707	0.06527817	0.0030055463	0.0018284844	0.011530088	0.003194441	0.0014899742	0.9999188	0.00076043414	0.002589801	0.004465509	0.69463646	0.09533981	0.010451004	0.0014860021	0.5350464	0.8027483	0.007207574	0.0014833541	0.0019185183	0.002284833	0.0029512611	0.21461278	0.60072047	0.0012035426	0.0015191028	0.002587153	0.3850405	0.012903106	0.5854769	0.0022278999	0.6039877	0.0018593784	0.001736685	0.3316768	0.0015795669	0.27962878	0.05520893	0.0027394164	0.0122636	0.25455037	0.96431565	0.0030324683	0.0076392074	0.0070526623	0.008081875	0.0009374127	0.9589542
EHA01886_bin.3	0.6133745	0.021982957	0.013596566	0.13050574	0.11044061	0.8942314	0.0039007058	0.13982844	0.31560466	0.035228577	0.056639522	0.5556846	0.0040806993	0.03772313	0.10883443	0.010980376	0.42955375	0.9999507	0.04230923	0.25419196	0.28695625	0.65487427	0.80169106	0.08587959	0.0058434936	0.005796727	0.684975	0.0028867698	0.30829588	0.13911909	0.0025627427	0.64490414	0.40307018	0.005400191	0.1916056	0.039189212	0.16107	0.0028975774	0.11217904	0.0029818756	0.12221111	0.009389125	0.75395703	0.022413094	0.0112006515	0.15529549	0.10201198	0.3009796	0.020392688	0.002611278	0.008227618	0.18014105	0.05488341	0.006087742	0.016782802	0.005763911	0.0061914935	0.25154334
EHA01886_bin.5	0.5407008	0.2367785	0.5263943	0.68906057	0.37806126	0.50722104	0.17738406	0.19568628	0.7359757	0.5450409	0.7556106	0.40790594	0.648756	0.089588225	0.46647438	0.47984594	0.42937198	0.9995802	0.6964492	0.35288516	0.08985996	0.8696599	0.8259358	0.32846317	0.69740844	0.32819384	0.32145837	0.86121905	0.6677266	0.28146785	0.6264588	0.58365	0.4425755	0.49237555	0.4554096	0.80321324	0.5994871	0.70432544	0.8061767	0.59341246	0.5104056	0.36257932	0.37835854	0.82639784	0.34356326	0.21190442	0.63266635	0.23034151	0.8725987	0.16726932	0.4359159	0.9407967	0.52386695	0.52056384	0.45937625	0.6927926	0.39472473	0.68174535
EHA01886_bin.6	0.054058846	0.08377386	0.0086649405	0.018596038	0.055974234	0.6246744	0.21473166	0.27510926	0.6677292	0.29592612	0.27647504	0.59919906	0.27364218	0.11287906	0.08338794	0.20395263	0.088471726	0.97014976	0.0047569857	0.46686175	0.28398	0.3756519	0.6087015	0.07707138	0.90662456	0.012996589	0.39481997	0.24656898	0.010333991	0.5071177	0.12346924	0.13833523	0.16969794	0.27579296	0.45609915	0.072410196	0.730944	0.18018685	0.103004344	0.019471345	0.6290635	0.14638105	0.48947468	0.27044696	0.025863443	0.55701566	0.26331532	0.24990763	0.2729021	0.5363597	0.7829966	0.07361121	0.23469622	0.5424168	0.17380516	0.3177634	0.040556453	0.32927647
EHA01886_bin.7	0.8411841	0.41231364	0.215875	0.48405585	0.34930775	0.45146686	0.5402809	0.088260494	0.5080529	0.66950566	0.7019915	0.15921818	0.78550017	0.87823266	0.79427224	0.65727305	0.3594419	0.91329134	0.046143807	0.83356917	0.8049173	0.25415984	0.069666415	0.76443285	0.9280323	0.22140446	0.2875622	0.7965859	0.121700674	0.8838508	0.848867	0.8678757	0.80536556	0.79049605	0.1573514	0.14874916	0.38030154	0.6386143	0.75251585	0.38591284	0.6438997	0.19961043	0.6745002	0.61896	0.21381709	0.7108674	0.81829333	0.70904255	0.8711685	0.47132814	0.6817486	0.70824707	0.7601672	0.9062224	0.669507	0.8384104	0.23132755	0.5882089
EHA01886_bin.8	0.046555027	0.025345009	0.006032893	0.08332786	0.0010872984	0.0017351434	0.0011387423	0.0339097	0.0011901862	0.00020228807	0.040167842	0.00039556617	0.0059146006	0.0028581908	0.0004156206	0.0044052876	0.00067167776	0.9997669	0.001176526	0.0008597243	0.05346915	0.027635572	0.0029808425	0.0007707873	0.0009030302	8.719313e-05	0.00059523847	0.0009658093	0.6570072	0.010580305	0.0007582896	0.17967568	0.0009698783	0.18169916	0.0005975636	0.6684362	0.0017139263	0.00043596566	0.662764	0.0045360774	0.0009094243	0.021135034	0.0013090596	0.0008760003	0.0006780719	0.00053565647	0.0008765816	0.0072198818	0.121126086	0.0005385629	0.00036679243	0.08480258	0.00051647396	0.026110856	0.0038205124	0.0032996787	0.00093994197	0.00096668117
EHA01887_bin.10	0.020329943	0.12251114	0.027360747	0.5390609	0.20232132	0.025070293	0.5681428	0.076969855	0.10546408	0.8520353	0.009874194	0.34753463	0.02034834	0.045338914	0.22624792	0.19227134	0.07867978	0.032225788	0.016647434	0.6394289	0.016046459	0.0237784	0.038168088	0.30943295	0.026139375	0.33513898	0.042764325	0.77199614	0.04305868	0.027434334	0.080881305	0.10970974	0.37293503	0.31609276	0.01798021	0.034824904	0.017191175	0.41297352	0.014986576	0.48616886	0.32634002	0.1591267	0.012360884	0.1051176	0.22546808	0.095326185	0.3894261	0.2590471	0.06368093	0.13732396	0.42297444	0.3300082	0.2371871	0.7290121	0.5064671	0.06690147	0.008898119	0.3157146
EHA01887_bin.13	0.13935259	0.601793	0.052473355	0.3897227	0.31224343	0.4469585	0.24365045	0.04178861	0.37602234	0.44456372	0.14164822	0.059294406	0.2976701	0.04883024	0.2541898	0.2853368	0.38343042	0.0061899996	0.03381441	0.52531433	0.31619874	0.21739933	0.64695126	0.65468526	0.3106967	0.12139852	0.2811778	0.90427095	0.065601364	0.25786537	0.34536675	0.3266362	0.14743663	0.58784497	0.32006732	0.105156615	0.17769821	0.5697717	0.21091537	0.20494772	0.25691187	0.06325104	0.4242509	0.15200698	0.1276748	0.2643822	0.40760562	0.28929964	0.5983456	0.5717529	0.1518024	0.119053096	0.35480672	0.61533016	0.33296052	0.2839595	0.2813419	0.2696072
EHA01887_bin.17	0.34586877	0.6861434	0.24744761	0.7181918	0.8463031	0.85722697	0.3719853	0.04293988	0.8959263	0.5819055	0.37897775	0.7435279	0.9150755	0.789557	0.5279782	0.62559205	0.1180271	0.09029776	0.06499491	0.53774124	0.81738186	0.19717965	0.03457468	0.89118546	0.9631046	0.10065319	0.27836037	0.97282803	0.03624678	0.95456624	0.72735447	0.97367793	0.20098399	0.85728455	0.24243173	0.069487534	0.4656136	0.7479075	0.5710916	0.42657486	0.9074621	0.62082654	0.43591493	0.10542642	0.37811035	0.6411468	0.78641874	0.5942362	0.800625	0.7538953	0.5708882	0.44408226	0.60539764	0.9715069	0.5984679	0.9515892	0.33526558	0.6412009
EHA01887_bin.23	0.006474691	0.0035583947	0.006473757	0.33231485	0.009164501	0.005784026	0.0067842994	0.005565946	0.009579647	0.0053487998	0.004858003	0.0068847	0.0052624084	0.0003894621	0.00997985	0.011304208	0.0064592804	0.0008503723	0.008500454	0.0066951057	0.005049932	0.0011048769	0.008464963	0.009334949	0.0015597163	0.4536986	0.002792546	0.9998263	0.008349619	0.0031871449	0.004853333	0.002668329	0.018893115	0.0078009167	0.0034211024	0.0040790783	0.0036074277	0.007719662	0.004278946	0.99401146	0.005118578	0.0979684	0.004256531	0.0063341297	0.012814424	0.004022107	0.042683925	0.012597745	0.008395851	0.0028569894	0.0020897398	0.021691732	0.022840505	0.012386669	0.00825669	0.0048341868	0.0067936387	0.013899688
EHA01887_bin.28	0.21048371	0.4369406	0.32816616	0.4658364	0.09005621	0.4414242	0.057217058	0.00060485565	0.2124315	0.11974393	0.6031629	0.038827833	0.3674044	0.0016066689	0.12361796	0.5150551	0.016379545	0	0.00020184282	0.68250394	0.48617613	0.001263536	0.076742664	0.47262573	0.60435104	0.19025032	0.023045069	0.96593565	0.00040503126	0.0011565593	0.15062656	0.014162638	0.31793946	0.42151847	0.009058033	0.0027652467	0.0046006707	0.50720006	0.22582848	0.6843353	0.4295128	0.37239462	0.26678845	0.0033095495	0.22972673	0.14945182	0.22903106	0.07204107	0.31956968	0.3183317	0.007781041	0.64104337	0.22305986	0.9532653	0.18974234	0.7731724	0.020730603	0.81215495
EHA01887_bin.29	0.904653	0.93110484	0.92315626	0.9471378	0.97119045	0.9055122	0.96661896	0.8148277	0.9299165	0.93342525	0.8736602	0.9383673	0.9039316	0.69972605	0.9821327	0.9771343	0.8843662	0.002787975	0.88973385	0.9730772	0.9217691	0.5651404	0.89537835	0.97545594	0.8678162	0.8452857	0.8756433	0.9900704	0.86760783	0.89729285	0.8932195	0.7925131	0.95653933	0.9467129	0.87443054	0.91594136	0.6133782	0.8386076	0.92299885	0.9489912	0.9683231	0.94109625	0.65950805	0.92995995	0.8220311	0.8679635	0.9178498	0.98175395	0.8866676	0.83398587	0.5222247	0.9740823	0.9734518	0.9895105	0.9769585	0.90799546	0.9024351	0.9612113
EHA01887_bin.31	0.1074642	0.35479587	0.13463806	0.62002736	0.71417695	0.19327311	0.15734771	0.047036476	0.11089557	0.38206184	0.061767187	0.0775146	0.090273775	0.1413004	0.5631897	0.51126206	0.075028665	0.41945717	0.12709686	0.72776455	0.14595892	0.036874186	0.12827493	0.54925513	0.12100406	0.35236102	0.065306805	0.88459116	0.10199743	0.13392462	0.07662297	0.12928492	0.5589891	0.45053238	0.07609176	0.11119076	0.07663911	0.471678	0.7949313	0.5329294	0.63257945	0.44568962	0.76450896	0.100818	0.50958633	0.29460955	0.75668335	0.28716922	0.10451429	0.3818312	0.10128869	0.82822484	0.50037557	0.7236877	0.5803411	0.12960835	0.07760134	0.81165504
EHA01887_bin.32	0.47892624	0.44109306	0.5715984	0.6468671	0.71490216	0.5227211	0.6894123	0.37990236	0.6842136	0.611008	0.3894308	0.7778395	0.7639916	0.36466968	0.69595736	0.78782636	0.5816589	0.00086132274	0.5958737	0.8640359	0.7076138	0.14175132	0.85034454	0.57666796	0.57687414	0.2972496	0.38136327	0.8974658	0.6032578	0.77501345	0.7996591	0.6040422	0.7448902	0.65003353	0.34653145	0.52014315	0.34525955	0.51431745	0.83944327	0.8152809	0.5452318	0.7594181	0.3973298	0.6958786	0.77740407	0.53393716	0.80325663	0.7367825	0.8264892	0.61022794	0.64189845	0.93390054	0.63675785	0.8747182	0.65041417	0.61766165	0.8071133	0.87593704
EHA01887_bin.39	0.5135749	0.9602989	0.62476593	0.92438084	0.98303676	0.5836815	0.96621644	0.20410065	0.68655056	0.95894897	0.5170911	0.9412504	0.47450587	0.13922068	0.9866816	0.98941326	0.47275096	0.123057865	0.6496637	0.9917955	0.54776186	0.17387776	0.62098926	0.98425806	0.22675434	0.9164447	0.48155576	0.9970142	0.4629408	0.44915548	0.4853785	0.18541582	0.96152335	0.97398895	0.53372246	0.4046343	0.36744884	0.96287173	0.7409867	0.98463285	0.97674125	0.96107394	0.48479724	0.43091694	0.9857414	0.44943818	0.9721546	0.98974836	0.42217404	0.93956053	0.78105944	0.9920814	0.9862242	0.99683636	0.9836831	0.5153266	0.4641923	0.9859733
EHA01887_bin.43	0.44697687	0.21086945	0.5402125	0.40404665	0.3245269	0.5365387	0.551848	0.093232855	0.6895401	0.7400668	0.4949953	0.27891514	0.2836049	0.12094748	0.4020238	0.43148246	0.5183255	0.53655624	0.09958312	0.4053087	0.5471244	0.19684027	0.15251595	0.4194722	0.1774542	0.48538157	0.5463901	0.9549425	0.2411804	0.18201922	0.56840014	0.16406903	0.39976835	0.7383222	0.2876862	0.1797875	0.1964988	0.67125916	0.23272881	0.5784163	0.40840623	0.5993844	0.12611754	0.37714309	0.21157329	0.12961806	0.54562646	0.42265043	0.45399654	0.20356645	0.10207164	0.6410357	0.6181378	0.84971803	0.41077903	0.73914796	0.072032176	0.3236549
EHA01887_bin.4	0.029422773	0.033907555	0.025915913	0.018613031	0.03792366	0.03238505	0.025647236	0.01255474	0.03406338	0.9586241	0.016584096	0.9873846	0.019565651	0.016861608	0.026278164	0.022659255	0.03021475	0.0018144753	0.015957182	0.026350455	0.021382937	0.01265956	0.03174408	0.994302	0.017568443	0.014437488	0.018451182	0.9998016	0.025759686	0.017891739	0.022085354	0.022328729	0.021676514	0.018407004	0.02833682	0.019900594	0.015582078	0.019230306	0.029100683	0.0122716045	0.026778169	0.013915395	0.025476953	0.017891336	0.0133431	0.02840429	0.019188136	0.027075764	0.035067808	0.021465268	0.01638048	0.013503744	0.021279722	0.03758952	0.3059122	0.027632395	0.019164441	0.02143113
EHA01887_bin.5	0.0090030655	0.08815015	0.31639025	8.185597e-05	0.020259898	0.06263073	0.0011727231	0.0009937314	0.09659769	0.25270522	0.037942972	0.038400274	0.0075749513	0.059163313	0.009036899	0.37052542	0.02520127	0	0	0.027128706	0.006369486	0.00041255407	0.10864743	0.07321689	0	0.041482966	0.00040873414	0.9999236	0.05211333	0.11314569	0.17566401	0.052215923	0.10696338	0.009042356	0.008244533	0.032243613	0.9464116	0.00073834084	0.00045948484	0.003558552	0.1235474	0.0035039813	0.34860712	0.026231565	0.37201738	0.045533746	0.02955328	0.0050767073	0.01307349	0.0074068736	0.47790408	0.32418293	0.13075782	0.17571585	0.05122983	0.03961065	0.05692319	0.21935381
EHA01888_bin.10	0.046279956	0.111756206	0.054692913	0.30545005	0.22336105	0.04652713	0.65700996	0.13228141	0.14141089	0.86377007	0.010895119	0.377432	0.04532389	0.08324851	0.14817348	0.15417787	0.129391	0.013246054	0.03412397	0.4932492	0.028192474	0.03692412	0.077463515	0.2919756	0.04236196	0.29700238	0.06981152	0.30583888	0.06806186	0.051805276	0.13115454	0.18430956	0.23642033	0.172273	0.027923776	0.07255335	0.02939502	0.91133034	0.027356524	0.2984528	0.33011544	0.109666325	0.011708156	0.18155661	0.20520483	0.14868796	0.29263934	0.26156408	0.123067215	0.12476203	0.24182276	0.28792635	0.29550683	0.8146045	0.557432	0.089477174	0.017419554	0.23226488
EHA01888_bin.16	0.42431203	0.3911762	0.25463322	0.367583	0.55774033	0.28238302	0.4066856	0.23469917	0.5285987	0.36354584	0.21814467	0.1937829	0.18517123	0.22826895	0.41470045	0.56561023	0.29102868	0.012106175	0.29373223	0.6010908	0.30575114	0.11975092	0.49122393	0.7066132	0.3605081	0.31922275	0.12069176	0.6706087	0.124275744	0.23209272	0.3814125	0.16552398	0.40598947	0.47093287	0.25723878	0.2281164	0.34338588	0.813981	0.48210984	0.41197768	0.516888	0.30788875	0.21994181	0.5407268	0.32711008	0.22929569	0.47284946	0.49729177	0.24222729	0.37724736	0.27713388	0.36501414	0.4703996	0.72576785	0.62053806	0.36023116	0.119031526	0.3897459
EHA01888_bin.4	0.9284748	0.9659591	0.93444365	0.022135308	0.9923209	0.030754596	0.993278	0.2665731	0.03805256	0.9991782	0.015495419	0.98116505	0.91399825	0.30880406	0.99938554	0.9987249	0.02642425	0.00086067175	0.696279	0.995812	0.924479	0.010752112	0.029490946	0.9969651	0.016537985	0.066366	0.013251683	0.979975	0.93492794	0.93042827	0.90806305	0.8501522	0.9832919	0.09057276	0.025844183	0.92889917	0.012974774	0.9995431	0.9155129	0.02497168	0.99753076	0.76873034	0.03443981	0.6557701	0.019960338	0.930049	0.031220794	0.99361926	0.035831746	0.9750782	0.9646404	0.02814892	0.99850935	0.9998806	0.99900806	0.9393663	0.65734214	0.980829
EHA01889_bin.12	0.028449517	0.122010946	0.03668297	0.3597511	0.26252007	0.040454753	0.89371324	0.11253418	0.12583074	0.9238176	0.009607069	0.44599187	0.037036147	0.07078193	0.17157078	0.1848262	0.10978077	0.018402863	0.024754543	0.5495396	0.025146123	0.027140366	0.055597425	0.29214296	0.03676321	0.3405651	0.056973785	0.3565883	0.051486872	0.042996936	0.11617155	0.14839421	0.26412138	0.20325923	0.023627808	0.051393606	0.027896093	0.54142684	0.018653173	0.33936772	0.37451592	0.12277628	0.012189025	0.14497973	0.20296504	0.12479864	0.32047522	0.30050465	0.08359913	0.15454908	0.2981353	0.310432	0.3248107	0.7424964	0.61478865	0.07689839	0.014999345	0.24475431
EHA01889_bin.13	0.14043882	0.65192634	0.08920554	0.12530732	0.83261466	0.13971725	0.9453958	0.041592676	0.15323102	0.83650315	0.087882906	0.1282497	0.09165893	0.06303945	0.19147459	0.19232395	0.09828702	0.01650896	0.05943919	0.26454607	0.07377654	0.04101178	0.10807638	0.8514238	0.081871994	0.11709941	0.056273088	0.8403078	0.086269625	0.09358584	0.100958094	0.108013496	0.19609152	0.24030729	0.10284872	0.0950798	0.04099203	0.18525042	0.14754824	0.13882595	0.30736223	0.17122911	0.11908518	0.06836869	0.12511624	0.11375513	0.14366016	0.9001106	0.1546613	0.1947576	0.18391368	0.12719353	0.22775051	0.61767	0.8528541	0.13047129	0.08386622	0.17123193
EHA01889_bin.14	0.5720429	0.25569478	0.26345196	0.505143	0.5206217	0.36847076	0.77120304	0.21002404	0.6866645	0.4165768	0.21601117	0.23345363	0.22722243	0.39720687	0.47776192	0.43543214	0.18126948	0.014309956	0.2760306	0.5901776	0.4588943	0.18741462	0.56676584	0.4774662	0.63699806	0.3607769	0.17644437	0.6899987	0.16493307	0.33421847	0.3920983	0.31221834	0.47335428	0.5078525	0.35758966	0.3140923	0.5413547	0.33684313	0.5288517	0.45016262	0.3825102	0.24703318	0.2835517	0.60740185	0.40157333	0.275658	0.7083462	0.6438011	0.24348383	0.54715556	0.28993416	0.71865183	0.4880368	0.7436031	0.5022662	0.5101599	0.16063301	0.40383834
EHA01889_bin.21	0.6944936	0.93573815	0.7559948	0.84011453	0.97147554	0.6792728	0.982499	0.42831814	0.79520327	0.9478667	0.6764761	0.91401166	0.6511415	0.25629956	0.98367023	0.9803866	0.6415737	0.26224288	0.7663085	0.9857276	0.67440695	0.25807312	0.7627594	0.96867555	0.46205518	0.8431583	0.537372	0.97687745	0.6184152	0.61149985	0.6713763	0.41960436	0.9741981	0.9620008	0.65189725	0.616327	0.54590684	0.9413138	0.83698094	0.9645235	0.95728964	0.943149	0.4037655	0.64003414	0.958898	0.63147306	0.9401511	0.9891928	0.6145174	0.81756485	0.83420265	0.9697144	0.97190875	0.99425197	0.9686552	0.6881491	0.58720475	0.96173924
EHA01889_bin.7	0.09299179	0.60377645	0.18418744	0.6673134	0.5902278	0.046380218	0.935588	0.0517416	0.253605	0.63156664	0.065078415	0.6135154	0.10498512	0.20652507	0.5010804	0.7296463	0.09164265	0.5606258	0.05402308	0.89021933	0.1612683	0.40844002	0.12136663	0.7572517	0.105056785	0.46687958	0.015654754	0.34827915	0.064676054	0.12121008	0.20582597	0.043616544	0.764423	0.82392126	0.07830395	0.026952758	0.13218997	0.65370244	0.12331239	0.23566122	0.63705313	0.64406794	0.015874792	0.14811505	0.4976415	0.13973728	0.7362764	0.93991834	0.09172375	0.57837343	0.5272907	0.8417072	0.65225714	0.8924744	0.67947453	0.18436976	0.040009808	0.42999682
EHA01890_bin.13	0.0037846935	0.6147281	0.0047274707	0.0005182558	0.065749206	0.0007172714	0.71293044	0.07480068	0.046141066	0.46357062	0.0004292761	0.0008884385	0.002142305	0.0002513167	0.17169006	0.32995436	0.007822742	0.000779761	0.00067855505	0.70358485	0.00040889907	0.0013170353	0.0006513857	0.3288248	0.00011750754	0.0150742475	0.00036678652	0.71828556	0.0032691548	0.00039667284	0.0044218153	0.00048633176	0.32605284	0.5776813	0.00033622098	0.00045033236	0	0.6974813	0.0059928843	0.00062489556	0.6982434	0.011251517	0.042112526	0.000495841	0.00084021286	0.006372576	0.38871154	0.7624412	0.0025933166	0.39065483	0.0006948567	0.0040686135	0.6540198	0.99873185	0.6526762	0.004759395	0.00012837528	0.16783336
